patch_name,scene_id,left,top,right,bottom,roi_left,roi_top,roi_right,roi_bottom
SAMPLE_050_x777_y790,SAMPLE_050,777,790,1033,1046,393,22,1531,1138
SAMPLE_050_x969_y790,SAMPLE_050,969,790,1225,1046,393,22,1531,1138
SAMPLE_050_x1161_y790,SAMPLE_050,1161,790,1417,1046,393,22,1531,1138
SAMPLE_050_x1275_y790,SAMPLE_050,1275,790,1531,1046,393,22,1531,1138
SAMPLE_050_x393_y882,SAMPLE_050,393,882,649,1138,393,22,1531,1138
SAMPLE_050_x585_y882,SAMPLE_050,585,882,841,1138,393,22,1531,1138
SAMPLE_050_x777_y882,SAMPLE_050,777,882,1033,1138,393,22,1531,1138
SAMPLE_050_x969_y882,SAMPLE_050,969,882,1225,1138,393,22,1531,1138
SAMPLE_050_x1161_y882,SAMPLE_050,1161,882,1417,1138,393,22,1531,1138
SAMPLE_050_x1275_y882,SAMPLE_050,1275,882,1531,1138,393,22,1531,1138
SAMPLE_053_x395_y17,SAMPLE_053,395,17,651,273,395,17,1531,1096
SAMPLE_053_x587_y17,SAMPLE_053,587,17,843,273,395,17,1531,1096
SAMPLE_053_x779_y17,SAMPLE_053,779,17,1035,273,395,17,1531,1096
SAMPLE_053_x971_y17,SAMPLE_053,971,17,1227,273,395,17,1531,1096
SAMPLE_053_x1163_y17,SAMPLE_053,1163,17,1419,273,395,17,1531,1096
SAMPLE_053_x1275_y17,SAMPLE_053,1275,17,1531,273,395,17,1531,1096
SAMPLE_053_x395_y209,SAMPLE_053,395,209,651,465,395,17,1531,1096
SAMPLE_053_x587_y209,SAMPLE_053,587,209,843,465,395,17,1531,1096
SAMPLE_053_x779_y209,SAMPLE_053,779,209,1035,465,395,17,1531,1096
SAMPLE_053_x971_y209,SAMPLE_053,971,209,1227,465,395,17,1531,1096
SAMPLE_053_x1163_y209,SAMPLE_053,1163,209,1419,465,395,17,1531,1096
SAMPLE_053_x1275_y209,SAMPLE_053,1275,209,1531,465,395,17,1531,1096
SAMPLE_053_x395_y401,SAMPLE_053,395,401,651,657,395,17,1531,1096
SAMPLE_053_x587_y401,SAMPLE_053,587,401,843,657,395,17,1531,1096
SAMPLE_053_x779_y401,SAMPLE_053,779,401,1035,657,395,17,1531,1096
SAMPLE_053_x971_y401,SAMPLE_053,971,401,1227,657,395,17,1531,1096
SAMPLE_053_x1163_y401,SAMPLE_053,1163,401,1419,657,395,17,1531,1096
SAMPLE_053_x1275_y401,SAMPLE_053,1275,401,1531,657,395,17,1531,1096
SAMPLE_053_x395_y593,SAMPLE_053,395,593,651,849,395,17,1531,1096
SAMPLE_053_x587_y593,SAMPLE_053,587,593,843,849,395,17,1531,1096
SAMPLE_053_x779_y593,SAMPLE_053,779,593,1035,849,395,17,1531,1096
SAMPLE_053_x971_y593,SAMPLE_053,971,593,1227,849,395,17,1531,1096
SAMPLE_053_x1163_y593,SAMPLE_053,1163,593,1419,849,395,17,1531,1096
SAMPLE_053_x1275_y593,SAMPLE_053,1275,593,1531,849,395,17,1531,1096
SAMPLE_053_x395_y785,SAMPLE_053,395,785,651,1041,395,17,1531,1096
SAMPLE_053_x587_y785,SAMPLE_053,587,785,843,1041,395,17,1531,1096
SAMPLE_053_x779_y785,SAMPLE_053,779,785,1035,1041,395,17,1531,1096
SAMPLE_053_x971_y785,SAMPLE_053,971,785,1227,1041,395,17,1531,1096
SAMPLE_053_x1163_y785,SAMPLE_053,1163,785,1419,1041,395,17,1531,1096
SAMPLE_053_x1275_y785,SAMPLE_053,1275,785,1531,1041,395,17,1531,1096
SAMPLE_053_x395_y840,SAMPLE_053,395,840,651,1096,395,17,1531,1096
SAMPLE_053_x587_y840,SAMPLE_053,587,840,843,1096,395,17,1531,1096
SAMPLE_053_x779_y840,SAMPLE_053,779,840,1035,1096,395,17,1531,1096
SAMPLE_053_x971_y840,SAMPLE_053,971,840,1227,1096,395,17,1531,1096
SAMPLE_053_x1163_y840,SAMPLE_053,1163,840,1419,1096,395,17,1531,1096
SAMPLE_053_x1275_y840,SAMPLE_053,1275,840,1531,1096,395,17,1531,1096
SAMPLE_055_x431_y25,SAMPLE_055,431,25,687,281,431,25,1571,1133
SAMPLE_055_x623_y25,SAMPLE_055,623,25,879,281,431,25,1571,1133
SAMPLE_055_x815_y25,SAMPLE_055,815,25,1071,281,431,25,1571,1133
SAMPLE_055_x1007_y25,SAMPLE_055,1007,25,1263,281,431,25,1571,1133
SAMPLE_055_x1199_y25,SAMPLE_055,1199,25,1455,281,431,25,1571,1133
SAMPLE_055_x1315_y25,SAMPLE_055,1315,25,1571,281,431,25,1571,1133
SAMPLE_055_x431_y217,SAMPLE_055,431,217,687,473,431,25,1571,1133
SAMPLE_055_x623_y217,SAMPLE_055,623,217,879,473,431,25,1571,1133
SAMPLE_055_x815_y217,SAMPLE_055,815,217,1071,473,431,25,1571,1133
SAMPLE_055_x1007_y217,SAMPLE_055,1007,217,1263,473,431,25,1571,1133
SAMPLE_055_x1199_y217,SAMPLE_055,1199,217,1455,473,431,25,1571,1133
SAMPLE_055_x1315_y217,SAMPLE_055,1315,217,1571,473,431,25,1571,1133
SAMPLE_055_x431_y409,SAMPLE_055,431,409,687,665,431,25,1571,1133
SAMPLE_055_x623_y409,SAMPLE_055,623,409,879,665,431,25,1571,1133
SAMPLE_055_x815_y409,SAMPLE_055,815,409,1071,665,431,25,1571,1133
SAMPLE_055_x1007_y409,SAMPLE_055,1007,409,1263,665,431,25,1571,1133
SAMPLE_055_x1199_y409,SAMPLE_055,1199,409,1455,665,431,25,1571,1133
SAMPLE_055_x1315_y409,SAMPLE_055,1315,409,1571,665,431,25,1571,1133
SAMPLE_055_x431_y601,SAMPLE_055,431,601,687,857,431,25,1571,1133
SAMPLE_055_x623_y601,SAMPLE_055,623,601,879,857,431,25,1571,1133
SAMPLE_055_x815_y601,SAMPLE_055,815,601,1071,857,431,25,1571,1133
SAMPLE_055_x1007_y601,SAMPLE_055,1007,601,1263,857,431,25,1571,1133
SAMPLE_055_x1199_y601,SAMPLE_055,1199,601,1455,857,431,25,1571,1133
SAMPLE_055_x1315_y601,SAMPLE_055,1315,601,1571,857,431,25,1571,1133
SAMPLE_055_x431_y793,SAMPLE_055,431,793,687,1049,431,25,1571,1133
SAMPLE_055_x623_y793,SAMPLE_055,623,793,879,1049,431,25,1571,1133
SAMPLE_055_x815_y793,SAMPLE_055,815,793,1071,1049,431,25,1571,1133
SAMPLE_055_x1007_y793,SAMPLE_055,1007,793,1263,1049,431,25,1571,1133
SAMPLE_055_x1199_y793,SAMPLE_055,1199,793,1455,1049,431,25,1571,1133
SAMPLE_055_x1315_y793,SAMPLE_055,1315,793,1571,1049,431,25,1571,1133
SAMPLE_055_x431_y877,SAMPLE_055,431,877,687,1133,431,25,1571,1133
SAMPLE_055_x623_y877,SAMPLE_055,623,877,879,1133,431,25,1571,1133
SAMPLE_055_x815_y877,SAMPLE_055,815,877,1071,1133,431,25,1571,1133
SAMPLE_055_x1007_y877,SAMPLE_055,1007,877,1263,1133,431,25,1571,1133
SAMPLE_055_x1199_y877,SAMPLE_055,1199,877,1455,1133,431,25,1571,1133
SAMPLE_055_x1315_y877,SAMPLE_055,1315,877,1571,1133,431,25,1571,1133
SAMPLE_036_x372_y14,SAMPLE_036,372,14,628,270,372,14,1562,1177
SAMPLE_036_x564_y14,SAMPLE_036,564,14,820,270,372,14,1562,1177
SAMPLE_036_x756_y14,SAMPLE_036,756,14,1012,270,372,14,1562,1177
SAMPLE_036_x948_y14,SAMPLE_036,948,14,1204,270,372,14,1562,1177
SAMPLE_036_x1140_y14,SAMPLE_036,1140,14,1396,270,372,14,1562,1177
SAMPLE_036_x1306_y14,SAMPLE_036,1306,14,1562,270,372,14,1562,1177
SAMPLE_036_x372_y206,SAMPLE_036,372,206,628,462,372,14,1562,1177
SAMPLE_036_x564_y206,SAMPLE_036,564,206,820,462,372,14,1562,1177
SAMPLE_036_x756_y206,SAMPLE_036,756,206,1012,462,372,14,1562,1177
SAMPLE_036_x948_y206,SAMPLE_036,948,206,1204,462,372,14,1562,1177
SAMPLE_036_x1140_y206,SAMPLE_036,1140,206,1396,462,372,14,1562,1177
SAMPLE_036_x1306_y206,SAMPLE_036,1306,206,1562,462,372,14,1562,1177
SAMPLE_036_x372_y398,SAMPLE_036,372,398,628,654,372,14,1562,1177
SAMPLE_036_x564_y398,SAMPLE_036,564,398,820,654,372,14,1562,1177
SAMPLE_036_x756_y398,SAMPLE_036,756,398,1012,654,372,14,1562,1177
SAMPLE_036_x948_y398,SAMPLE_036,948,398,1204,654,372,14,1562,1177
SAMPLE_036_x1140_y398,SAMPLE_036,1140,398,1396,654,372,14,1562,1177
SAMPLE_036_x1306_y398,SAMPLE_036,1306,398,1562,654,372,14,1562,1177
SAMPLE_036_x372_y590,SAMPLE_036,372,590,628,846,372,14,1562,1177
SAMPLE_036_x564_y590,SAMPLE_036,564,590,820,846,372,14,1562,1177
SAMPLE_036_x756_y590,SAMPLE_036,756,590,1012,846,372,14,1562,1177
SAMPLE_036_x948_y590,SAMPLE_036,948,590,1204,846,372,14,1562,1177
SAMPLE_036_x1140_y590,SAMPLE_036,1140,590,1396,846,372,14,1562,1177
SAMPLE_036_x1306_y590,SAMPLE_036,1306,590,1562,846,372,14,1562,1177
SAMPLE_036_x372_y782,SAMPLE_036,372,782,628,1038,372,14,1562,1177
SAMPLE_036_x564_y782,SAMPLE_036,564,782,820,1038,372,14,1562,1177
SAMPLE_036_x756_y782,SAMPLE_036,756,782,1012,1038,372,14,1562,1177
SAMPLE_036_x948_y782,SAMPLE_036,948,782,1204,1038,372,14,1562,1177
SAMPLE_036_x1140_y782,SAMPLE_036,1140,782,1396,1038,372,14,1562,1177
SAMPLE_036_x1306_y782,SAMPLE_036,1306,782,1562,1038,372,14,1562,1177
SAMPLE_036_x372_y921,SAMPLE_036,372,921,628,1177,372,14,1562,1177
SAMPLE_036_x564_y921,SAMPLE_036,564,921,820,1177,372,14,1562,1177
SAMPLE_036_x756_y921,SAMPLE_036,756,921,1012,1177,372,14,1562,1177
SAMPLE_036_x948_y921,SAMPLE_036,948,921,1204,1177,372,14,1562,1177
SAMPLE_036_x1140_y921,SAMPLE_036,1140,921,1396,1177,372,14,1562,1177
SAMPLE_036_x1306_y921,SAMPLE_036,1306,921,1562,1177,372,14,1562,1177
SAMPLE_037_x472_y13,SAMPLE_037,472,13,728,269,472,13,1602,1142
SAMPLE_037_x664_y13,SAMPLE_037,664,13,920,269,472,13,1602,1142
SAMPLE_037_x856_y13,SAMPLE_037,856,13,1112,269,472,13,1602,1142
SAMPLE_037_x1048_y13,SAMPLE_037,1048,13,1304,269,472,13,1602,1142
SAMPLE_037_x1240_y13,SAMPLE_037,1240,13,1496,269,472,13,1602,1142
SAMPLE_037_x1346_y13,SAMPLE_037,1346,13,1602,269,472,13,1602,1142
SAMPLE_037_x472_y205,SAMPLE_037,472,205,728,461,472,13,1602,1142
SAMPLE_037_x664_y205,SAMPLE_037,664,205,920,461,472,13,1602,1142
SAMPLE_037_x856_y205,SAMPLE_037,856,205,1112,461,472,13,1602,1142
SAMPLE_037_x1048_y205,SAMPLE_037,1048,205,1304,461,472,13,1602,1142
SAMPLE_037_x1240_y205,SAMPLE_037,1240,205,1496,461,472,13,1602,1142
SAMPLE_037_x1346_y205,SAMPLE_037,1346,205,1602,461,472,13,1602,1142
SAMPLE_037_x472_y397,SAMPLE_037,472,397,728,653,472,13,1602,1142
SAMPLE_037_x664_y397,SAMPLE_037,664,397,920,653,472,13,1602,1142
SAMPLE_037_x856_y397,SAMPLE_037,856,397,1112,653,472,13,1602,1142
SAMPLE_037_x1048_y397,SAMPLE_037,1048,397,1304,653,472,13,1602,1142
SAMPLE_037_x1240_y397,SAMPLE_037,1240,397,1496,653,472,13,1602,1142
SAMPLE_037_x1346_y397,SAMPLE_037,1346,397,1602,653,472,13,1602,1142
SAMPLE_037_x472_y589,SAMPLE_037,472,589,728,845,472,13,1602,1142
SAMPLE_037_x664_y589,SAMPLE_037,664,589,920,845,472,13,1602,1142
SAMPLE_037_x856_y589,SAMPLE_037,856,589,1112,845,472,13,1602,1142
SAMPLE_037_x1048_y589,SAMPLE_037,1048,589,1304,845,472,13,1602,1142
SAMPLE_037_x1240_y589,SAMPLE_037,1240,589,1496,845,472,13,1602,1142
SAMPLE_037_x1346_y589,SAMPLE_037,1346,589,1602,845,472,13,1602,1142
SAMPLE_037_x472_y781,SAMPLE_037,472,781,728,1037,472,13,1602,1142
SAMPLE_037_x664_y781,SAMPLE_037,664,781,920,1037,472,13,1602,1142
SAMPLE_037_x856_y781,SAMPLE_037,856,781,1112,1037,472,13,1602,1142
SAMPLE_037_x1048_y781,SAMPLE_037,1048,781,1304,1037,472,13,1602,1142
SAMPLE_037_x1240_y781,SAMPLE_037,1240,781,1496,1037,472,13,1602,1142
SAMPLE_037_x1346_y781,SAMPLE_037,1346,781,1602,1037,472,13,1602,1142
SAMPLE_037_x472_y886,SAMPLE_037,472,886,728,1142,472,13,1602,1142
SAMPLE_037_x664_y886,SAMPLE_037,664,886,920,1142,472,13,1602,1142
SAMPLE_037_x856_y886,SAMPLE_037,856,886,1112,1142,472,13,1602,1142
SAMPLE_037_x1048_y886,SAMPLE_037,1048,886,1304,1142,472,13,1602,1142
SAMPLE_037_x1240_y886,SAMPLE_037,1240,886,1496,1142,472,13,1602,1142
SAMPLE_037_x1346_y886,SAMPLE_037,1346,886,1602,1142,472,13,1602,1142
SAMPLE_038_x398_y17,SAMPLE_038,398,17,654,273,398,17,1524,1142
SAMPLE_038_x590_y17,SAMPLE_038,590,17,846,273,398,17,1524,1142
SAMPLE_038_x782_y17,SAMPLE_038,782,17,1038,273,398,17,1524,1142
SAMPLE_038_x974_y17,SAMPLE_038,974,17,1230,273,398,17,1524,1142
SAMPLE_038_x1166_y17,SAMPLE_038,1166,17,1422,273,398,17,1524,1142
SAMPLE_038_x1268_y17,SAMPLE_038,1268,17,1524,273,398,17,1524,1142
SAMPLE_038_x398_y209,SAMPLE_038,398,209,654,465,398,17,1524,1142
SAMPLE_038_x590_y209,SAMPLE_038,590,209,846,465,398,17,1524,1142
SAMPLE_038_x782_y209,SAMPLE_038,782,209,1038,465,398,17,1524,1142
SAMPLE_038_x974_y209,SAMPLE_038,974,209,1230,465,398,17,1524,1142
SAMPLE_038_x1166_y209,SAMPLE_038,1166,209,1422,465,398,17,1524,1142
SAMPLE_038_x1268_y209,SAMPLE_038,1268,209,1524,465,398,17,1524,1142
SAMPLE_038_x398_y401,SAMPLE_038,398,401,654,657,398,17,1524,1142
SAMPLE_038_x590_y401,SAMPLE_038,590,401,846,657,398,17,1524,1142
SAMPLE_038_x782_y401,SAMPLE_038,782,401,1038,657,398,17,1524,1142
SAMPLE_038_x974_y401,SAMPLE_038,974,401,1230,657,398,17,1524,1142
SAMPLE_038_x1166_y401,SAMPLE_038,1166,401,1422,657,398,17,1524,1142
SAMPLE_038_x1268_y401,SAMPLE_038,1268,401,1524,657,398,17,1524,1142
SAMPLE_038_x398_y593,SAMPLE_038,398,593,654,849,398,17,1524,1142
SAMPLE_038_x590_y593,SAMPLE_038,590,593,846,849,398,17,1524,1142
SAMPLE_038_x782_y593,SAMPLE_038,782,593,1038,849,398,17,1524,1142
SAMPLE_038_x974_y593,SAMPLE_038,974,593,1230,849,398,17,1524,1142
SAMPLE_038_x1166_y593,SAMPLE_038,1166,593,1422,849,398,17,1524,1142
SAMPLE_038_x1268_y593,SAMPLE_038,1268,593,1524,849,398,17,1524,1142
SAMPLE_038_x398_y785,SAMPLE_038,398,785,654,1041,398,17,1524,1142
SAMPLE_038_x590_y785,SAMPLE_038,590,785,846,1041,398,17,1524,1142
SAMPLE_038_x782_y785,SAMPLE_038,782,785,1038,1041,398,17,1524,1142
SAMPLE_038_x974_y785,SAMPLE_038,974,785,1230,1041,398,17,1524,1142
SAMPLE_038_x1166_y785,SAMPLE_038,1166,785,1422,1041,398,17,1524,1142
SAMPLE_038_x1268_y785,SAMPLE_038,1268,785,1524,1041,398,17,1524,1142
SAMPLE_038_x398_y886,SAMPLE_038,398,886,654,1142,398,17,1524,1142
SAMPLE_038_x590_y886,SAMPLE_038,590,886,846,1142,398,17,1524,1142
SAMPLE_038_x782_y886,SAMPLE_038,782,886,1038,1142,398,17,1524,1142
SAMPLE_038_x974_y886,SAMPLE_038,974,886,1230,1142,398,17,1524,1142
SAMPLE_038_x1166_y886,SAMPLE_038,1166,886,1422,1142,398,17,1524,1142
SAMPLE_038_x1268_y886,SAMPLE_038,1268,886,1524,1142,398,17,1524,1142
SAMPLE_039_x399_y17,SAMPLE_039,399,17,655,273,399,17,1525,1147
SAMPLE_039_x591_y17,SAMPLE_039,591,17,847,273,399,17,1525,1147
SAMPLE_039_x783_y17,SAMPLE_039,783,17,1039,273,399,17,1525,1147
SAMPLE_039_x975_y17,SAMPLE_039,975,17,1231,273,399,17,1525,1147
SAMPLE_039_x1167_y17,SAMPLE_039,1167,17,1423,273,399,17,1525,1147
SAMPLE_039_x1269_y17,SAMPLE_039,1269,17,1525,273,399,17,1525,1147
SAMPLE_039_x399_y209,SAMPLE_039,399,209,655,465,399,17,1525,1147
SAMPLE_039_x591_y209,SAMPLE_039,591,209,847,465,399,17,1525,1147
SAMPLE_039_x783_y209,SAMPLE_039,783,209,1039,465,399,17,1525,1147
SAMPLE_039_x975_y209,SAMPLE_039,975,209,1231,465,399,17,1525,1147
SAMPLE_039_x1167_y209,SAMPLE_039,1167,209,1423,465,399,17,1525,1147
SAMPLE_039_x1269_y209,SAMPLE_039,1269,209,1525,465,399,17,1525,1147
SAMPLE_039_x399_y401,SAMPLE_039,399,401,655,657,399,17,1525,1147
SAMPLE_039_x591_y401,SAMPLE_039,591,401,847,657,399,17,1525,1147
SAMPLE_039_x783_y401,SAMPLE_039,783,401,1039,657,399,17,1525,1147
SAMPLE_039_x975_y401,SAMPLE_039,975,401,1231,657,399,17,1525,1147
SAMPLE_039_x1167_y401,SAMPLE_039,1167,401,1423,657,399,17,1525,1147
SAMPLE_039_x1269_y401,SAMPLE_039,1269,401,1525,657,399,17,1525,1147
SAMPLE_039_x399_y593,SAMPLE_039,399,593,655,849,399,17,1525,1147
SAMPLE_039_x591_y593,SAMPLE_039,591,593,847,849,399,17,1525,1147
SAMPLE_039_x783_y593,SAMPLE_039,783,593,1039,849,399,17,1525,1147
SAMPLE_039_x975_y593,SAMPLE_039,975,593,1231,849,399,17,1525,1147
SAMPLE_039_x1167_y593,SAMPLE_039,1167,593,1423,849,399,17,1525,1147
SAMPLE_039_x1269_y593,SAMPLE_039,1269,593,1525,849,399,17,1525,1147
SAMPLE_039_x399_y785,SAMPLE_039,399,785,655,1041,399,17,1525,1147
SAMPLE_039_x591_y785,SAMPLE_039,591,785,847,1041,399,17,1525,1147
SAMPLE_039_x783_y785,SAMPLE_039,783,785,1039,1041,399,17,1525,1147
SAMPLE_039_x975_y785,SAMPLE_039,975,785,1231,1041,399,17,1525,1147
SAMPLE_039_x1167_y785,SAMPLE_039,1167,785,1423,1041,399,17,1525,1147
SAMPLE_039_x1269_y785,SAMPLE_039,1269,785,1525,1041,399,17,1525,1147
SAMPLE_039_x399_y891,SAMPLE_039,399,891,655,1147,399,17,1525,1147
SAMPLE_039_x591_y891,SAMPLE_039,591,891,847,1147,399,17,1525,1147
SAMPLE_039_x783_y891,SAMPLE_039,783,891,1039,1147,399,17,1525,1147
SAMPLE_039_x975_y891,SAMPLE_039,975,891,1231,1147,399,17,1525,1147
SAMPLE_039_x1167_y891,SAMPLE_039,1167,891,1423,1147,399,17,1525,1147
SAMPLE_039_x1269_y891,SAMPLE_039,1269,891,1525,1147,399,17,1525,1147
